id,prediction,target,bleu-1,bleu-4,url
2161,"A are a man riding is sitting a beach . . a beach","There is a person that is on the snow bank on the slope",0.626284496277,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000145335.jpg
2305,"A man and a vegetables sitting on on a oven .","A turkey and other foods are cooking in an oven .",0.436683544285,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000168512.jpg
2449,"A man and white dog is on a chair chair .","A brown and white cat laying in a white sink .",0.461736630944,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000039828.jpg
2593,"A man is a shirt shirt is on the .","A boy in blue camo pants jumping into water .",0.668740304976,0.0,data/datasets/Flickr8k/Flickr8k_Dataset/3658427967_6e2e57458d.jpg
2737,"A man on a suit and tie with a attire","a guy in a shirt and tie wearing boxing gloves",0.459149769332,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000183502.jpg
2881,"A are in a table street with people man watches a street .","People standing around a city street while a woman cleans the street .",0.423117854161,0.0,data/datasets/Flickr30k/flickr30k-images/2491572971.jpg
3025,"A in on head to to #START# path","Skiers working their way up a hilly area",0.0,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000472216.jpg
3169,"A man of people of of a street near by a fence .","A group of back packs on a bridge walkway over a stream .",0.78751106211,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000178175.jpg
3313,"A man on a umbrella in a knife of food","a person eating an apple with a plate of food",0.459149769332,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000018193.jpg
3457,"A man is a red gear on in a field field .","A horse wearing a protective cover stands in a grassy field .",0.549100486776,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000382172.jpg
3601,"A cat is a white dot hat of on a chair","A woman in a polka dot top laying in a bed",0.776545355504,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000554711.jpg
3745,"A man with a sink toilet tub and a toilet .","A bathroom with a white bath tub under a window .",0.483269783091,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000271712.jpg
3889,"A old man of in to a other on","An older couple standing next to each other .",0.686589047969,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000308134.jpg
4033,"A man of a people is a desk .","A screen and some windows on a airplane .",0.759835685652,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000206257.jpg
4177,"A man man is a and on a chair . a laptop dog chair .","A blond baby holding corn sitting in a chair with a small yellow table .",0.392814650901,0.0,data/datasets/Flickr30k/flickr30k-images/28555944.jpg
4321,"A man tennis player is a racket racket .","A female tennis player holding a tennis racket .",0.638943104246,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000134552.jpg
4465,"A man girl is playing a blue with a sink sink .","A little boy is in a bathroom holding a green ball .",0.803428418945,0.0,data/datasets/Flickr8k/Flickr8k_Dataset/2472678549_67068a1566.jpg
1,"A of a pizza cake in a field field . .","Closeup of a mature elephant in a shady park enclosure .",0.549100486776,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000388674.jpg
146,"A image man is ready to throw a ball","an older gentlemen getting ready to hit the ball",0.451801001805,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000284064.jpg
291,"A man of people standing in a fence","a group of people stand behind a fence",0.614788152951,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000246183.jpg
436,"A man is in table in a of a building building .","A woman shears a sheep in front of a brick wall .",0.461736630944,0.0,data/datasets/Flickr30k/flickr30k-images/95017523.jpg
581,"A close that a street with a blue on the background","a sign on a wall with a clock in the background",0.574707864517,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000299716.jpg
726,"A man of people are on to each laptop . a .","A couple of men sitting next to a woman with glasses .",0.803428418945,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000345993.jpg
871,"A people are on in a plate branch . a leaves . .","Three apples still growing on a tree branch with some worm holes .",0.744781978988,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000321089.jpg
1016,"A man is down a street with a in on the side .","A truck driving down a street with men sitting on the roof .",0.247124425453,0.1,data/datasets/mscoco/val2014/COCO_val2014_000000516239.jpg
1161,"A people are on in the parking lot","four coach buses parked in a parking lot",0.481097729098,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000224610.jpg
1306,"A two and boarder is going tackled in the water .","The red surf board is being carried by the man .",0.722656881146,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000216910.jpg
1451,"A of and a plate with a plate","sliced bananas on a plate and a blender",0.614788152951,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000023840.jpg
1596,"A are a small of sheep standing in a grass of a road .","There is a flock of sheep grazing on the side of the hill .",0.407122077555,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000545788.jpg
1741,"A man bathroom with with a and and and . a window window . .","A narrow toilet stall with toilet , handicap rails and a bare light bulb .",0.759835685652,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000194297.jpg
1886,"A man of people people standing on top of a .","A group of three birds sitting on top of dirt .",0.331807740284,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000343606.jpg
2031,"A man in on a bench on in at a hands .","A man sitting on a boat anchor looking at his phone .",0.549100486776,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000029080.jpg
2176,"A man player with in the field . a field . .","A baseball playing sliding into a base on a stadium field .",0.417226144861,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000070480.jpg
2321,"A man is on to a woman motorcycle . a street .","A woman sits next to a vintage moped in the grass .",0.441162935932,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000268469.jpg
2466,"A man with with a walls and a .","A bathroom area with tiled floor and toilet .",0.816496580928,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000014781.jpg
2611,"A zebras are playing to on a tennis in","Two teenagers are close together with a toothbrush .",0.686589047969,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000508872.jpg
2756,"A man in a large of pizza on a table .","A man eats a slice of pizza at the carnival .",0.574707864517,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000430125.jpg
2901,"A man in holding a man in a blue .","A man is photographing a woman in a swimsuit .",0.604275079471,0.0,data/datasets/Flickr30k/flickr30k-images/4890064956.jpg
3046,"A man cat sitting on a of a laptop . a of a laptop .","A siamese cat sitting on top of a desk in front of a laptop .",0.272258942307,0.0833333333333,data/datasets/mscoco/val2014/COCO_val2014_000000408736.jpg
3191,"A in a hair is ready . .","Girl with pink goggles blowing bubbles underwater .",0.594603557501,0.0,data/datasets/Flickr30k/flickr30k-images/4899253248.jpg
3336,"A man of a people on kites same of a plane","vintage photo of two women loading the trunk of a car",0.406379828201,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000317410.jpg
3481,"A man and white cat of a man cake .","A black and white image of a formal occasion .",0.604275079471,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000060932.jpg
3626,"A man is a tricks on on a skateboard large park .","A man doing some roofing work on a very steep roof .",0.524634102286,0.0,data/datasets/Flickr30k/flickr30k-images/1720302155.jpg
3771,"A giraffe standing standing in a tree tree a leaves . the background .","A giraffe is standing near a rock with green bushes in the background .",0.323772271315,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000282912.jpg
3916,"A man is parked in a side of a street .","A motorcycle is parked on the side of the road .",0.574707864517,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000257270.jpg
4061,"A dog with of food and to a plate .","White plate full of fries next to a sandwich .",0.485491771707,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000022492.jpg
4206,"A is a people and and one man horse in the beach","there are two blue chairs and a blue umbrellas on the beach",0.417226144861,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000512785.jpg
4351,"A man of a person with a kites umbrellas . a .","A view of a field with giant plastic balls on it .",0.441162935932,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000518127.jpg
4496,"A giraffe bench with a ground with a trees . other .","A golf ball on the ground among pine cones and grass .",0.707106781187,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000399532.jpg
1,"A man sitting on a floor of a laptop computer .","A cat sleeps on the keyboard of a laptop computer .",0.381633091137,0.25,data/datasets/mscoco/val2014/COCO_val2014_000000108681.jpg
147,"A pizza sitting a on a pizza on a restaurant .","A person putting doughnuts into a bag in a shop .",0.776545355504,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000231125.jpg
293,"A man bus is a in in street building .","A bronze horse and fountain decorate this old palace .",0.668740304976,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000093766.jpg
439,"A man clock and truck is a train sky . a .","A large yellow semi truck pulling a gray trailer behind it .",0.759835685652,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000236000.jpg
585,"A man is a helmet shirt white shirt is playing a .","A person wearing a grey and red shirt is playing tennis .",0.308781895396,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000088895.jpg
731,"A man and white dog is on top bed grass white grass chair .","A black and gray dog lays on a green and blue plaid blanket .",0.773055175694,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000503668.jpg
877,"A man in in held in a window bear","A toothbrush is being pushed against the stuffed animal",0.57735026919,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000521405.jpg
1023,"A men players are playing soccer game of soccer .","Two opposing teams are playing a game of football .",0.57735026919,0.0,data/datasets/Flickr30k/flickr30k-images/4045084364.jpg
1169,"A man is parked on in a table next front of a house meter .","A car is sitting parked at a curb in front of a parking meter .",0.323772271315,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000097131.jpg
1315,"A man in a of a table with a .","A man eating out on a table and bench .",0.57735026919,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000142620.jpg
1461,"A close and sitting on a bench","a black puppy laying on a couch",0.467137977728,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000228309.jpg
1607,"A man man is a baseball on the field match","a young boy throwing a ball in a tennis court",0.56234132519,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000328306.jpg
1753,"A man of of a man player holding the . .","A crowd shot of a tennis match at night time .",0.436683544285,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000037624.jpg
1899,"A man and white photo of a man holding in a of a .","A black and white photo of a man standing in front of bananas .",0.397536017626,0.272727272727,data/datasets/mscoco/val2014/COCO_val2014_000000165164.jpg
2045,"A of at and on up to a window computer","Tired looking black dog snuggled next to a laptop computer",0.427287006396,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000361177.jpg
2191,"A man bench bench with a leaves on it ground .","A wooden park bench with colorful leaves on the ground .",0.661007903699,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000496093.jpg
2337,"A man and in on on on a . . .","A trapeze artist sits peacefully suspended by circus trapeze ring .",0.652994205726,0.0,data/datasets/Flickr30k/flickr30k-images/4631422940.jpg
2483,"A with with , , and , and . a a .","Married , time #START# , male horn player performing on stage .",0.707106781187,0.0,data/datasets/Flickr30k/flickr30k-images/6005955072.jpg
2629,"A train is standing in a trees animals .","The zebra is standing near four brown deer .",0.451801001805,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000301467.jpg
2775,"A man girl is a hot on","A little girl eating two cookies .",0.731110445709,0.0,data/datasets/Flickr8k/Flickr8k_Dataset/2640153227_57cf1a3d92.jpg
2921,"A man with a toilet and sink , toilet a .","A bathroom with a toilet , sink , and mirror .",0.394588125559,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000066879.jpg
3067,"A old man is a motorcycle down a street .","An older man riding a bike on a street .",0.343294523985,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000493846.jpg
3213,"A is a image and in in the beach","Here is an Ultimate Frisbee competition at the beach",0.451801001805,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000190950.jpg
3359,"A man is riding skiing up on ski in","The skiers are all lined up single file .",0.57735026919,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000207670.jpg
3505,"A man of people people of a man on a street .","A series of two photographs of a boat on a river .",0.570674577706,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000235791.jpg
3651,"A man is standing a banana in the zoo .","A bird is eating a frog in a marsh .",0.840896415254,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000475223.jpg
3797,"A man in with man and pizza a cake .","A woman accepts a wine pour at a festival .",0.740082804492,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000198826.jpg
3943,"A men are in . the water .","Two children play outside in the yard .",0.782542290037,0.0,data/datasets/Flickr30k/flickr30k-images/2882893687.jpg
4089,"A man in a tennis and a blue .","A man holding a dog in a harness .",0.638943104246,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000346965.jpg
4235,"A people are in in a enclosure area area area","Several giraffes spending time in an enclosed , grassy area",0.668740304976,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000528862.jpg
4381,"A giraffe with is sitting in in a 's","A tree that is growing oranges on it .",0.686589047969,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000410493.jpg
4527,"A man of people and sitting on a table","a couple of sandwiches are sitting on a table",0.315598453911,0.166666666667,data/datasets/mscoco/val2014/COCO_val2014_000000361901.jpg
1,"A man with a fries and to a plate . .","A sandwich on french bread next to a wine glass .",0.436683544285,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000163589.jpg
148,"A man and decker bus driving down a street .","A red double decker bus driving down a street .",0.660632863603,0.571428571429,data/datasets/mscoco/val2014/COCO_val2014_000000172478.jpg
295,"A plate plate hydrant and a lid of .","A white electronic toilet with the seat open .",0.686589047969,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000359965.jpg
442,"A man of food on on on a wall . a .","A pile of luggage sitting up against a wall of towels .",0.441162935932,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000434915.jpg
589,"A man in a red and a a a skateboard bat","a woman wearing a helmet and holding onto a baseball bat",0.821096743669,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000576629.jpg
736,"A man in a woman standing standing a trick on","A man and a dog are performing a trick .",0.57735026919,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000323851.jpg
883,"A man view with a restaurant lit with has a sandwich of","A packed meal in a plastic tray that includes a beverage .",0.707106781187,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000467726.jpg
1030,"A man is holding on a table elephant","a woman is standing over a white cake",0.707106781187,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000246105.jpg
1177,"A man is a umbrella is down a park day","a woman with an umbrella walking through a rainy city",0.740082804492,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000045053.jpg
1324,"A are a small in in the of a building .","There is a clock tower on top of a staircase .",0.436683544285,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000489815.jpg
1471,"A man is standing a tennis on a pizza on on . side .","a kid is showing a pizza with a joke written inside the box cover",0.385032288688,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000248400.jpg
1618,"A man worker is to picture . the .","A construction worker preparing the curb for cement .",0.816496580928,0.0,data/datasets/Flickr30k/flickr30k-images/2599908425.jpg
1765,"A old with the city dog cake .","African marketplace on a hot summer day .",0.594603557501,0.0,data/datasets/Flickr30k/flickr30k-images/7003919692.jpg
1912,"A man in a skateboard court with a racket .","A lady on a tennis court swinging her racket .",0.485491771707,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000192782.jpg
2059,"A in a standing a fence and the natural .","Giraffes and zebra watching a zookeeper in their enclosure .",0.795270728767,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000487095.jpg
2206,"A IS OF A #START# #START# #START# ON","THIS PHOTO HAS A TWO TIER PIZZA #START#",0.707106781187,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000197193.jpg
2353,"A man room with a couch and a and and and and a windows","a living room with a tv , table , couch , and large window",0.272258942307,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000201727.jpg
2500,"A people are in to a kitchen area station .","Numerous people rush about in a public transit station .",0.485491771707,0.0,data/datasets/Flickr30k/flickr30k-images/4351577560.jpg
2647,"A man is a are a grass with a fence .","A horse and colt in tall grass near a house .",0.776545355504,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000208002.jpg
2794,"A man in a frisbee frisbee on his hand . . on .","A man catching a large wave with his #START# picture is digital .",0.423117854161,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000042837.jpg
2941,"A man people are a field with a and trees in the background .","a few cows on a field of grass with trees in the back ground",0.313142248138,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000472864.jpg
3088,"A people are sitting on a in a office . . a food .","Several people are working at computers in an office space with large windows .",0.407122077555,0.0,data/datasets/Flickr30k/flickr30k-images/2147266048.jpg
3235,"A man with is sitting with a types items .","A wall that is filled with some cool items .",0.485491771707,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000201723.jpg
3382,"A in ready to play a tennis with a tennis court .","Woman getting ready to hit a ball on a grass court .",0.549100486776,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000272357.jpg
3529,"A man is to in a table . .","A chef prepares sushi on a counter top .",0.759835685652,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000091353.jpg
3676,"A close of people bears sitting on a table .","a group of teddy bears sitting at picnic table .",0.604275079471,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000093893.jpg
3823,"A man of a holding down a man in","A picture of someone walking with a surfboard .",0.759835685652,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000360350.jpg
3970,"A people types of vegetables on in . a table .","Several different types of vegetables grouped together on a table .",0.487683663869,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000500298.jpg
4117,"A man of of food and vegetables are with","A bowl full of broccoli and chicken stew .",0.759835685652,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000352533.jpg
4264,"A man and train is a and on","A white moving truck with green graffiti .",0.594603557501,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000317424.jpg
4411,"A man is a picture of wine . a wooden . a apartment kitchen .","A man pulls a piece of paper from a printer in an small office .",0.411133616901,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000035827.jpg
4558,"A IS A LOT THAT THAT THE TABLE OF THE STREET","THERE IS A BUS PARKED ON THE SIDE OF THE STREET",0.367205626989,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000187144.jpg
1,"A people men bears are a shirts are on a of a crowd .","Two young black men in blue jeans sit in front of a hammock .",0.385032288688,0.0,data/datasets/Flickr30k/flickr30k-images/148774287.jpg
149,"A man bear is down by a in a zoo","A polar bear goes bobbing for fish at the zoo",0.740082804492,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000255067.jpg
297,"A man of sheep sitting on a of a wooden .","A flock of birds floating on top of a lake .",0.483269783091,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000419309.jpg
445,"A man is with meat vegetables on the .","A strawberry dish with two sparklers in it .",0.759835685652,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000169045.jpg
593,"A man is holding to to hit kind","a kid is reaching up to some apples",0.707106781187,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000359833.jpg
741,"A man with with lots and a floors .","A room filled with furniture and hardwood floors .",0.51334504804,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000015947.jpg
889,"A man in a woman are sitting on a food .","A man and a woman are standing behind some suitcases .",0.367205626989,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000526728.jpg
1037,"A man is on a on phone . a . laptop .","A man talking and pointing his finger at something or someone .",0.388272677752,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000389419.jpg
1185,"A man and is down the tracks with a the lot .","A green bus traveling down the street , in a city .",0.441162935932,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000436883.jpg
1333,"A man room with a toilet and sink and a mirror mirror","a bath room with a toilet a sink and a large mirror",0.317023313852,0.111111111111,data/datasets/mscoco/val2014/COCO_val2014_000000252829.jpg
1481,"A man and is a red on it of to it car .","A red bicycle with a basket on front next to a train .",0.824236750265,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000161141.jpg
1629,"A man is a a back of a motorcycle motorcycle . a camera #START# .","A person riding on the back of a brown horse holding the American Flag .",0.246013725769,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000511844.jpg
1777,"A man of people standing in a field near a . trees","a number of giraffes running in a field near bushes and trees",0.243841831934,0.111111111111,data/datasets/mscoco/val2014/COCO_val2014_000000134119.jpg
1925,"A is a of a middle on the other . . be used","There is newspaper in the spot where the toilet paper should be .",0.744781978988,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000136793.jpg
2073,"A of food with a sandwich vase and on it .","Bowl of food with a small paper bird in it .",0.279015939359,0.125,data/datasets/mscoco/val2014/COCO_val2014_000000355881.jpg
2221,"A man of food and on with a . a .","A plate of pasta is shown with broccoli and ham .",0.821096743669,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000407524.jpg
2369,"A are a are in the open market .","Broccoli and plants growing in an outdoor garden setting",0.57735026919,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000124232.jpg
2517,"A man on a surfboard with a kite","a person on a beach flying a kite",0.614788152951,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000166340.jpg
2665,"A man of a table street with a car in . the street .","A mural on a city wall with a women walking down the sidewalk .",0.426108272392,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000014175.jpg
2813,"A man is playing in the kitchen kitchen .","The woman is cooking in the big kitchen .",0.610473583581,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000246106.jpg
2961,"A are in a in a lot in phone .","Kids work at computers with a teacher 's help .",0.668740304976,0.0,data/datasets/Flickr8k/Flickr8k_Dataset/3217910740_d1d61c08ab.jpg
3109,"A man is doing a trick on the air","A skateboarder is doing a trick in the air",0.368893973233,0.166666666667,data/datasets/mscoco/val2014/COCO_val2014_000000213695.jpg
3257,"A man is out a plate .","A girl blows on a dandelion .",0.80910671157,0.0,data/datasets/Flickr8k/Flickr8k_Dataset/3482474257_a88bfe5c57.jpg
3405,"A in a shorts and on a on a . .","Man in formal attire sitting on bench using laptop computer .",0.722656881146,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000416188.jpg
3553,"A man is a tennis and a knife of . to it knife . .","A person holding a hamburger with a bite missing next to a laptop computer .",0.759835685652,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000201301.jpg
3701,"A man in on a woman of a restaurant","A man talking to a crowd at a meeting",0.485491771707,0.0,data/datasets/Flickr30k/flickr30k-images/640289559.jpg
3849,"A man player is a at hit a ball .","A soccer player taking aim to kick the ball .",0.459149769332,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000099798.jpg
3997,"A giraffe of giraffes standing on in a grass .","A couple of giraffe laying down in the grass .",0.508132748155,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000561050.jpg
4145,"A men players are the game . a beach .","Two tennis players enjoying a match at the park .",0.795270728767,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000168805.jpg
4293,"A people are standing on a in a building .","Some people are sitting on benches by a fountain .",0.485491771707,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000516342.jpg
4441,"A man of a assortment cream and and a","A plate with an ice cream dessert on it",0.686589047969,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000345941.jpg
4589,"A man is standing a cake face in standing a cell racket","A woman is making a funny face while holding a tennis racket",0.840896415254,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000457003.jpg
1,"A man in a on a street side","A man doing maintenance on the railroad tracks",0.481097729098,0.0,data/datasets/Flickr30k/flickr30k-images/2536998057.jpg
150,"A man is a skateboard at","A boy rides a swing .",0.759835685652,0.0,data/datasets/Flickr30k/flickr30k-images/2777021428.jpg
299,"A man clock of people are on table table .","A large group of people sitting a big table .",0.57735026919,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000084694.jpg
448,"A man player is swinging the in a batter . to hit .","A baseball game is in action as a batter prepares to swing .",0.460249537136,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000542933.jpg
597,"A man of people standing a on a snow .","A couple of people on skis in the snow .",0.604275079471,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000557812.jpg
746,"A man and and white train on on off","a yellow white and blue jet is taking off",0.759835685652,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000249482.jpg
895,"A people players are to a in the ball . the . the ball .","Five basketball players struggle for control of the ball near one of the nets .",0.392814650901,0.0,data/datasets/Flickr30k/flickr30k-images/6928261287.jpg
1044,"A man is on a floor next a laptop table . .","A cat sitting on the chair at a dining room table .",0.441162935932,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000451440.jpg
1193,"A man in a red board a large with","A man with a paddle underneath a shelf .",0.51334504804,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000112298.jpg
1342,"A zebra with a clock of bananas on it","a wall with a bunch of graffiti on it",0.610473583581,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000051961.jpg
1491,"A men are a uniforms are playing a of a large truck .","Two boys in blue shirts are in front of a gray car .",0.400160160192,0.0,data/datasets/Flickr30k/flickr30k-images/2975073156.jpg
1640,"A man of people standing in a beach of","A group of people #START# on a side walk",0.485491771707,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000316879.jpg
1789,"A man of people sitting around a room with","A couple of people standing in a room .",0.610473583581,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000130291.jpg
1938,"A people are are a types flowers on . them table .","Five wine glasses with different colored wines outside on a table .",0.417226144861,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000576831.jpg
2087,"A man sitting with a kitchen with with a beds animals .","A towel rack in a bathroom topped with two stuffed animals .",0.441162935932,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000038732.jpg
2236,"A man of sheep in standing on a grass . a . the background .","A flock of geese are sitting on the water with boats in the background .",0.267603227566,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000031322.jpg
2385,"A people standing in a in to a water .","Three giraffes gather around buckets attached to the fence .",0.668740304976,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000183701.jpg
2534,"A man in a tennis on standing in front park .","A man holding a gun while standing in a shower .",0.636018802771,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000560227.jpg
2683,"A man of people are are sitting on a ground .","A bunch of umbrellas that are sitting on the ground .",0.381633091137,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000179094.jpg
2832,"A man with is a trick on a of a ramp .","A stunt rider performs a trick on back of a horse .",0.355149609006,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000354657.jpg
2981,"A man is a orange and a cake cake . a table .","A woman wearing an apron holds a wooden spoon by a kitchen sink",0.693097728618,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000523660.jpg
3130,"A old and player at for hit ball ball .","An adult baseball hitter reacts to a pitched ball .",0.386097395096,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000458487.jpg
3279,"A signs and and to the city pole .","Bright blue suitcase waiting on a white bed .",0.57735026919,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000309402.jpg
3428,"A people are in side and a elephant fence . the field . .","Two ponies graze the grass beside an electric fence in a sunlit field .",0.426108272392,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000352755.jpg
3577,"A people of vegetables are on table with and","Many plates and dishes line a kitchen cabinet .",0.57735026919,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000390671.jpg
3726,"A are in a grass grass with a sunny day .","Sheep graze in the green pasture on a nice day .",0.436683544285,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000558483.jpg
3875,"A close of food and with meat vegetables and","a bowl of broccoli topped with chopped nuts .",0.686589047969,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000099647.jpg
4024,"A man of people boats on on a runway runway","a number of large air planes on a run way",0.427287006396,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000516984.jpg
4173,"A man plate with a sandwich dog and and a .","A dinner plate with a hot turkey sandwich with gravy .",0.331807740284,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000320832.jpg
4322,"A man in a a street","A man #START# down a waterfall",0.56234132519,0.0,data/datasets/Flickr30k/flickr30k-images/765298136.jpg
